time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
1,1 added to ready queue,enqueue,1,,['1'],[],"[None, None]","[None, None]"
1,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],[],"['1', None]","[None, None]"
4,1 finished CPU → wait queue,cpu_to_io,1,CPU0,[],['1'],"[None, None]","[None, None]"
4,1 dispatched to IO0,dispatch_io,1,IO0,[],[],"[None, None]","['1', None]"
5,2 added to ready queue,enqueue,2,,['2'],[],"[None, None]","['1', None]"
5,2 dispatched to CPU0,dispatch_cpu,2,CPU0,[],[],"['2', None]","['1', None]"
8,1 finished I/O → ready queue,io_to_ready,1,IO0,['1'],[],"['2', None]","[None, None]"
8,1 dispatched to CPU1,dispatch_cpu,1,CPU1,[],[],"['2', '1']","[None, None]"
9,2 finished CPU → wait queue,cpu_to_io,2,CPU0,[],['2'],"[None, '1']","[None, None]"
9,2 dispatched to IO0,dispatch_io,2,IO0,[],[],"[None, '1']","['2', None]"
10,3 added to ready queue,enqueue,3,,['3'],[],"[None, '1']","['2', None]"
10,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', '1']","['2', None]"
11,1 finished CPU → ready queue,cpu_to_ready,1,CPU1,['1'],[],"['3', None]","['2', None]"
11,1 dispatched to CPU1,dispatch_cpu,1,CPU1,[],[],"['3', '1']","['2', None]"
16,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,['3'],[],"[None, '1']","['2', None]"
16,1 finished CPU → wait queue,cpu_to_io,1,CPU1,['3'],['1'],"[None, None]","['2', None]"
16,2 finished I/O → ready queue,io_to_ready,2,IO0,"['3', '2']",['1'],"[None, None]","[None, None]"
16,3 dispatched to CPU0,dispatch_cpu,3,CPU0,['2'],['1'],"['3', None]","[None, None]"
16,2 dispatched to CPU1,dispatch_cpu,2,CPU1,[],['1'],"['3', '2']","[None, None]"
16,1 dispatched to IO0,dispatch_io,1,IO0,[],[],"['3', '2']","['1', None]"
20,2 finished CPU → ready queue,cpu_to_ready,2,CPU1,['2'],[],"['3', None]","['1', None]"
20,1 finished I/O → ready queue,io_to_ready,1,IO0,"['2', '1']",[],"['3', None]","[None, None]"
20,2 dispatched to CPU1,dispatch_cpu,2,CPU1,['1'],[],"['3', '2']","[None, None]"
22,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,"['1', '3']",[],"[None, '2']","[None, None]"
22,2 finished CPU → wait queue,cpu_to_io,2,CPU1,"['1', '3']",['2'],"[None, None]","[None, None]"
22,1 dispatched to CPU0,dispatch_cpu,1,CPU0,['3'],['2'],"['1', None]","[None, None]"
22,3 dispatched to CPU1,dispatch_cpu,3,CPU1,[],['2'],"['1', '3']","[None, None]"
22,2 dispatched to IO0,dispatch_io,2,IO0,[],[],"['1', '3']","['2', None]"
26,1 finished CPU → ready queue,cpu_to_ready,1,CPU0,['1'],[],"[None, '3']","['2', None]"
26,2 finished I/O → ready queue,io_to_ready,2,IO0,"['1', '2']",[],"[None, '3']","[None, None]"
26,1 dispatched to CPU0,dispatch_cpu,1,CPU0,['2'],[],"['1', '3']","[None, None]"
27,1 finished CPU → wait queue,cpu_to_io,1,CPU0,['2'],['1'],"[None, '3']","[None, None]"
27,2 dispatched to CPU0,dispatch_cpu,2,CPU0,[],['1'],"['2', '3']","[None, None]"
27,1 dispatched to IO0,dispatch_io,1,IO0,[],[],"['2', '3']","['1', None]"
29,2 finished CPU → wait queue,cpu_to_io,2,CPU0,[],['2'],"[None, '3']","['1', None]"
29,2 dispatched to IO1,dispatch_io,2,IO1,[],[],"[None, '3']","['1', '2']"
31,3 finished CPU → wait queue,cpu_to_io,3,CPU1,[],['3'],"[None, None]","['1', '2']"
32,2 finished I/O → ready queue,io_to_ready,2,IO1,['2'],['3'],"[None, None]","['1', None]"
32,2 dispatched to CPU0,dispatch_cpu,2,CPU0,[],['3'],"['2', None]","['1', None]"
32,3 dispatched to IO1,dispatch_io,3,IO1,[],[],"['2', None]","['1', '3']"
34,2 finished all bursts,finished,2,CPU0,[],[],"[None, None]","['1', '3']"
35,1 finished I/O → ready queue,io_to_ready,1,IO0,['1'],[],"[None, None]","[None, '3']"
35,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],[],"['1', None]","[None, '3']"
39,1 finished CPU → ready queue,cpu_to_ready,1,CPU0,['1'],[],"[None, None]","[None, '3']"
39,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],[],"['1', None]","[None, '3']"
41,1 finished CPU → ready queue,cpu_to_ready,1,CPU0,['1'],[],"[None, None]","[None, '3']"
41,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],[],"['1', None]","[None, '3']"
42,1 finished all bursts,finished,1,CPU0,[],[],"[None, None]","[None, '3']"
52,3 finished I/O → ready queue,io_to_ready,3,IO1,['3'],[],"[None, None]","[None, None]"
52,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', None]","[None, None]"
57,3 finished CPU → wait queue,cpu_to_io,3,CPU0,[],['3'],"[None, None]","[None, None]"
57,3 dispatched to IO0,dispatch_io,3,IO0,[],[],"[None, None]","['3', None]"
71,3 finished I/O → ready queue,io_to_ready,3,IO0,['3'],[],"[None, None]","[None, None]"
71,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', None]","[None, None]"
78,3 finished CPU → wait queue,cpu_to_io,3,CPU0,[],['3'],"[None, None]","[None, None]"
78,3 dispatched to IO0,dispatch_io,3,IO0,[],[],"[None, None]","['3', None]"
90,3 finished I/O → ready queue,io_to_ready,3,IO0,['3'],[],"[None, None]","[None, None]"
90,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', None]","[None, None]"
95,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,['3'],[],"[None, None]","[None, None]"
95,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', None]","[None, None]"
105,3 finished CPU → wait queue,cpu_to_io,3,CPU0,[],['3'],"[None, None]","[None, None]"
105,3 dispatched to IO0,dispatch_io,3,IO0,[],[],"[None, None]","['3', None]"
115,3 finished I/O → ready queue,io_to_ready,3,IO0,['3'],[],"[None, None]","[None, None]"
115,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],[],"['3', None]","[None, None]"
117,3 finished all bursts,finished,3,CPU0,[],[],"[None, None]","[None, None]"
