time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
59,42 added to ready queue,enqueue,42,,"['42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '3', '22', '14', '12', '39', '35', '25', '20', '36', '1', '26', '19', '17', '41', '5', '38']",[],['37'],"['23', '28', '31']"
59,28 finished I/O → ready queue,io_to_ready,28,IO1,"['28', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '3', '22', '14', '12', '39', '35', '25', '20', '36', '1', '26', '19', '17', '41', '5', '38']",[],['37'],"['23', None, '31']"
60,43 added to ready queue,enqueue,43,,"['28', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['37'],"['23', None, '31']"
61,44 added to ready queue,enqueue,44,,"['28', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['37'],"['23', None, '31']"
61,37 finished CPU → wait queue,cpu_to_io,37,CPU0,"['28', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['37'],[None],"['23', None, '31']"
61,28 dispatched to CPU0,dispatch_cpu,28,CPU0,"['42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['37'],['28'],"['23', None, '31']"
61,37 dispatched to IO1,dispatch_io,37,IO1,"['42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['28'],"['23', '37', '31']"
62,31 finished I/O → ready queue,io_to_ready,31,IO2,"['31', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['28'],"['23', '37', None]"
63,45 added to ready queue,enqueue,45,,"['31', '42', '34', '27', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['28'],"['23', '37', None]"
64,28 finished CPU → ready queue,cpu_to_ready,28,CPU0,"['31', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],[None],"['23', '37', None]"
64,31 dispatched to CPU0,dispatch_cpu,31,CPU0,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['31'],"['23', '37', None]"
65,46 added to ready queue,enqueue,46,,"['46', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['31'],"['23', '37', None]"
66,31 finished CPU → wait queue,cpu_to_io,31,CPU0,"['46', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['31'],[None],"['23', '37', None]"
66,46 dispatched to CPU0,dispatch_cpu,46,CPU0,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['31'],['46'],"['23', '37', None]"
66,31 dispatched to IO2,dispatch_io,31,IO2,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['46'],"['23', '37', '31']"
67,47 added to ready queue,enqueue,47,,"['47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['46'],"['23', '37', '31']"
68,48 added to ready queue,enqueue,48,,"['48', '47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['46'],"['23', '37', '31']"
