time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
0,1 added to ready queue,enqueue,1,,['1'],[],[None],"[None, None, None]"
0,2 added to ready queue,enqueue,2,,"['1', '2']",[],[None],"[None, None, None]"
0,3 added to ready queue,enqueue,3,,"['1', '2', '3']",[],[None],"[None, None, None]"
0,4 added to ready queue,enqueue,4,,"['1', '2', '3', '4']",[],[None],"[None, None, None]"
0,5 added to ready queue,enqueue,5,,"['1', '2', '3', '4', '5']",[],[None],"[None, None, None]"
0,6 added to ready queue,enqueue,6,,"['1', '2', '3', '4', '5', '6']",[],[None],"[None, None, None]"
0,7 added to ready queue,enqueue,7,,"['1', '2', '3', '4', '5', '6', '7']",[],[None],"[None, None, None]"
0,8 added to ready queue,enqueue,8,,"['1', '2', '3', '4', '5', '6', '7', '8']",[],[None],"[None, None, None]"
0,9 added to ready queue,enqueue,9,,"['1', '2', '3', '4', '5', '6', '7', '8', '9']",[],[None],"[None, None, None]"
0,10 added to ready queue,enqueue,10,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']",[],[None],"[None, None, None]"
0,11 added to ready queue,enqueue,11,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",[],[None],"[None, None, None]"
0,12 added to ready queue,enqueue,12,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",[],[None],"[None, None, None]"
0,13 added to ready queue,enqueue,13,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']",[],[None],"[None, None, None]"
0,14 added to ready queue,enqueue,14,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",[],[None],"[None, None, None]"
0,15 added to ready queue,enqueue,15,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",[],[None],"[None, None, None]"
0,1 dispatched to CPU0,dispatch_cpu,1,CPU0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",[],['1'],"[None, None, None]"
4,1 finished CPU → wait queue,cpu_to_io,1,CPU0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",['1'],[None],"[None, None, None]"
4,2 dispatched to CPU0,dispatch_cpu,2,CPU0,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",['1'],['2'],"[None, None, None]"
4,1 dispatched to IO0,dispatch_io,1,IO0,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",[],['2'],"['1', None, None]"
9,2 finished CPU → ready queue,cpu_to_ready,2,CPU0,"['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2']",[],[None],"['1', None, None]"
9,3 dispatched to CPU0,dispatch_cpu,3,CPU0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2']",[],['3'],"['1', None, None]"
11,1 finished I/O → ready queue,io_to_ready,1,IO0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",[],['3'],"[None, None, None]"
18,3 finished CPU → wait queue,cpu_to_io,3,CPU0,"['4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",['3'],[None],"[None, None, None]"
18,4 dispatched to CPU0,dispatch_cpu,4,CPU0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",['3'],['4'],"[None, None, None]"
18,3 dispatched to IO0,dispatch_io,3,IO0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",[],['4'],"['3', None, None]"
22,4 finished CPU → wait queue,cpu_to_io,4,CPU0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",['4'],[None],"['3', None, None]"
22,5 dispatched to CPU0,dispatch_cpu,5,CPU0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",['4'],['5'],"['3', None, None]"
22,4 dispatched to IO1,dispatch_io,4,IO1,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1']",[],['5'],"['3', '4', None]"
24,4 finished I/O → ready queue,io_to_ready,4,IO1,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",[],['5'],"['3', None, None]"
31,5 finished CPU → wait queue,cpu_to_io,5,CPU0,"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",['5'],[None],"['3', None, None]"
31,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",['5'],['6'],"['3', None, None]"
31,5 dispatched to IO1,dispatch_io,5,IO1,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",[],['6'],"['3', '5', None]"
34,6 finished CPU → wait queue,cpu_to_io,6,CPU0,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",['6'],[None],"['3', '5', None]"
34,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",['6'],['7'],"['3', '5', None]"
34,6 dispatched to IO2,dispatch_io,6,IO2,"['8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",[],['7'],"['3', '5', '6']"
37,7 finished CPU → wait queue,cpu_to_io,7,CPU0,"['8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4']",['7'],[None],"['3', '5', '6']"
37,6 finished I/O → ready queue,io_to_ready,6,IO2,"['8', '9', '10', '11', '12', '13', '14', '15', '2', '1', '4', '6']",['7'],[None],"['3', '5', None]"
37,8 dispatched to CPU0,dispatch_cpu,8,CPU0,"['9', '10', '11', '12', '13', '14', '15', '2', '1', '4', '6']",['7'],['8'],"['3', '5', None]"
37,7 dispatched to IO2,dispatch_io,7,IO2,"['9', '10', '11', '12', '13', '14', '15', '2', '1', '4', '6']",[],['8'],"['3', '5', '7']"
39,3 finished I/O → ready queue,io_to_ready,3,IO0,"['9', '10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3']",[],['8'],"[None, '5', '7']"
41,8 finished CPU → wait queue,cpu_to_io,8,CPU0,"['9', '10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3']",['8'],[None],"[None, '5', '7']"
41,9 dispatched to CPU0,dispatch_cpu,9,CPU0,"['10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3']",['8'],['9'],"[None, '5', '7']"
41,8 dispatched to IO0,dispatch_io,8,IO0,"['10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3']",[],['9'],"['8', '5', '7']"
42,7 finished I/O → ready queue,io_to_ready,7,IO2,"['10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7']",[],['9'],"['8', '5', None]"
44,9 finished CPU → wait queue,cpu_to_io,9,CPU0,"['10', '11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7']",['9'],[None],"['8', '5', None]"
44,10 dispatched to CPU0,dispatch_cpu,10,CPU0,"['11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7']",['9'],['10'],"['8', '5', None]"
44,9 dispatched to IO2,dispatch_io,9,IO2,"['11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7']",[],['10'],"['8', '5', '9']"
46,8 finished I/O → ready queue,io_to_ready,8,IO0,"['11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7', '8']",[],['10'],"[None, '5', '9']"
48,10 finished CPU → ready queue,cpu_to_ready,10,CPU0,"['11', '12', '13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10']",[],[None],"[None, '5', '9']"
48,11 dispatched to CPU0,dispatch_cpu,11,CPU0,"['12', '13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10']",[],['11'],"[None, '5', '9']"
49,9 finished I/O → ready queue,io_to_ready,9,IO2,"['12', '13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9']",[],['11'],"[None, '5', None]"
50,11 finished CPU → wait queue,cpu_to_io,11,CPU0,"['12', '13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9']",['11'],[None],"[None, '5', None]"
50,12 dispatched to CPU0,dispatch_cpu,12,CPU0,"['13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9']",['11'],['12'],"[None, '5', None]"
50,11 dispatched to IO0,dispatch_io,11,IO0,"['13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9']",[],['12'],"['11', '5', None]"
51,11 finished I/O → ready queue,io_to_ready,11,IO0,"['13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11']",[],['12'],"[None, '5', None]"
53,12 finished CPU → ready queue,cpu_to_ready,12,CPU0,"['13', '14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12']",[],[None],"[None, '5', None]"
53,13 dispatched to CPU0,dispatch_cpu,13,CPU0,"['14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12']",[],['13'],"[None, '5', None]"
54,5 finished I/O → ready queue,io_to_ready,5,IO1,"['14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5']",[],['13'],"[None, None, None]"
57,13 finished CPU → wait queue,cpu_to_io,13,CPU0,"['14', '15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5']",['13'],[None],"[None, None, None]"
57,14 dispatched to CPU0,dispatch_cpu,14,CPU0,"['15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5']",['13'],['14'],"[None, None, None]"
57,13 dispatched to IO0,dispatch_io,13,IO0,"['15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5']",[],['14'],"['13', None, None]"
62,13 finished I/O → ready queue,io_to_ready,13,IO0,"['15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",[],['14'],"[None, None, None]"
65,14 finished CPU → wait queue,cpu_to_io,14,CPU0,"['15', '2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",['14'],[None],"[None, None, None]"
65,15 dispatched to CPU0,dispatch_cpu,15,CPU0,"['2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",['14'],['15'],"[None, None, None]"
65,14 dispatched to IO0,dispatch_io,14,IO0,"['2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",[],['15'],"['14', None, None]"
67,15 finished CPU → wait queue,cpu_to_io,15,CPU0,"['2', '1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",['15'],[None],"['14', None, None]"
67,2 dispatched to CPU0,dispatch_cpu,2,CPU0,"['1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",['15'],['2'],"['14', None, None]"
67,15 dispatched to IO1,dispatch_io,15,IO1,"['1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13']",[],['2'],"['14', '15', None]"
70,2 finished CPU → ready queue,cpu_to_ready,2,CPU0,"['1', '4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2']",[],[None],"['14', '15', None]"
70,1 dispatched to CPU0,dispatch_cpu,1,CPU0,"['4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2']",[],['1'],"['14', '15', None]"
74,1 finished CPU → ready queue,cpu_to_ready,1,CPU0,"['4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1']",[],[None],"['14', '15', None]"
74,15 finished I/O → ready queue,io_to_ready,15,IO1,"['4', '6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",[],[None],"['14', None, None]"
74,4 dispatched to CPU0,dispatch_cpu,4,CPU0,"['6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",[],['4'],"['14', None, None]"
78,4 finished CPU → wait queue,cpu_to_io,4,CPU0,"['6', '3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",['4'],[None],"['14', None, None]"
78,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",['4'],['6'],"['14', None, None]"
78,4 dispatched to IO1,dispatch_io,4,IO1,"['3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",[],['6'],"['14', '4', None]"
82,6 finished CPU → wait queue,cpu_to_io,6,CPU0,"['3', '7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",['6'],[None],"['14', '4', None]"
82,3 dispatched to CPU0,dispatch_cpu,3,CPU0,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",['6'],['3'],"['14', '4', None]"
82,6 dispatched to IO2,dispatch_io,6,IO2,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15']",[],['3'],"['14', '4', '6']"
83,4 finished I/O → ready queue,io_to_ready,4,IO1,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4']",[],['3'],"['14', None, '6']"
84,14 finished I/O → ready queue,io_to_ready,14,IO0,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14']",[],['3'],"[None, None, '6']"
85,6 finished I/O → ready queue,io_to_ready,6,IO2,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",[],['3'],"[None, None, None]"
89,3 finished CPU → wait queue,cpu_to_io,3,CPU0,"['7', '8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['3'],[None],"[None, None, None]"
89,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['3'],['7'],"[None, None, None]"
89,3 dispatched to IO0,dispatch_io,3,IO0,"['8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",[],['7'],"['3', None, None]"
92,7 finished CPU → wait queue,cpu_to_io,7,CPU0,"['8', '10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['7'],[None],"['3', None, None]"
92,8 dispatched to CPU0,dispatch_cpu,8,CPU0,"['10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['7'],['8'],"['3', None, None]"
92,7 dispatched to IO1,dispatch_io,7,IO1,"['10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",[],['8'],"['3', '7', None]"
96,8 finished CPU → wait queue,cpu_to_io,8,CPU0,"['10', '9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['8'],[None],"['3', '7', None]"
96,10 dispatched to CPU0,dispatch_cpu,10,CPU0,"['9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",['8'],['10'],"['3', '7', None]"
96,8 dispatched to IO2,dispatch_io,8,IO2,"['9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6']",[],['10'],"['3', '7', '8']"
97,7 finished I/O → ready queue,io_to_ready,7,IO1,"['9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6', '7']",[],['10'],"['3', None, '8']"
99,8 finished I/O → ready queue,io_to_ready,8,IO2,"['9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6', '7', '8']",[],['10'],"['3', None, None]"
100,10 finished CPU → wait queue,cpu_to_io,10,CPU0,"['9', '11', '12', '5', '13', '2', '1', '15', '4', '14', '6', '7', '8']",['10'],[None],"['3', None, None]"
100,9 dispatched to CPU0,dispatch_cpu,9,CPU0,"['11', '12', '5', '13', '2', '1', '15', '4', '14', '6', '7', '8']",['10'],['9'],"['3', None, None]"
