time, event                        , event_type  , process, device, ready_queue                      , wait_queue                                , cpus  , ios
 199, 9 finished CPU → wait queue  , cpu_to_io   ,       9, CPU0  , "['10', '2', '3', '8', '5']"     , "['1', '6', '7', '9']"                    , [None], ['4']
 199, 10 dispatched to CPU0        , dispatch_cpu,      10, CPU0  , "['2', '3', '8', '5']"           , "['1', '6', '7', '9']"                    , ['10'], ['4']
 208, 10 finished CPU → ready queue, cpu_to_ready,      10, CPU0  , "['2', '3', '8', '5', '10']"     , "['1', '6', '7', '9']"                    , [None], ['4']
 208, 2 dispatched to CPU0         , dispatch_cpu,       2, CPU0  , "['3', '8', '5', '10']"          , "['1', '6', '7', '9']"                    , ['2'] , ['4']
 209, 2 finished all bursts        , finished    ,       2, CPU0  , "['3', '8', '5', '10']"          , "['1', '6', '7', '9']"                    , [None], ['4']
 209, 3 dispatched to CPU0         , dispatch_cpu,       3, CPU0  , "['8', '5', '10']"               , "['1', '6', '7', '9']"                    , ['3'] , ['4']
 212, 4 finished I/O → ready queue , io_to_ready ,       4, IO0   , "['8', '5', '10', '4']"          , "['1', '6', '7', '9']"                    , ['3'] , [None]
 212, 1 dispatched to IO0          , dispatch_io ,       1, IO0   , "['8', '5', '10', '4']"          , "['6', '7', '9']"                         , ['3'] , ['1']
 215, 3 finished CPU → ready queue , cpu_to_ready,       3, CPU0  , "['8', '5', '10', '4', '3']"     , "['6', '7', '9']"                         , [None], ['1']
 215, 8 dispatched to CPU0         , dispatch_cpu,       8, CPU0  , "['5', '10', '4', '3']"          , "['6', '7', '9']"                         , ['8'] , ['1']
 218, 8 finished CPU → wait queue  , cpu_to_io   ,       8, CPU0  , "['5', '10', '4', '3']"          , "['6', '7', '9', '8']"                    , [None], ['1']
 218, 5 dispatched to CPU0         , dispatch_cpu,       5, CPU0  , "['10', '4', '3']"               , "['6', '7', '9', '8']"                    , ['5'] , ['1']
 223, 5 finished CPU → wait queue  , cpu_to_io   ,       5, CPU0  , "['10', '4', '3']"               , "['6', '7', '9', '8', '5']"               , [None], ['1']
 223, 10 dispatched to CPU0        , dispatch_cpu,      10, CPU0  , "['4', '3']"                     , "['6', '7', '9', '8', '5']"               , ['10'], ['1']
 227, 10 finished CPU → wait queue , cpu_to_io   ,      10, CPU0  , "['4', '3']"                     , "['6', '7', '9', '8', '5', '10']"         , [None], ['1']
 227, 1 finished I/O → ready queue , io_to_ready ,       1, IO0   , "['4', '3', '1']"                , "['6', '7', '9', '8', '5', '10']"         , [None], [None]
 227, 4 dispatched to CPU0         , dispatch_cpu,       4, CPU0  , "['3', '1']"                     , "['6', '7', '9', '8', '5', '10']"         , ['4'] , [None]
 227, 6 dispatched to IO0          , dispatch_io ,       6, IO0   , "['3', '1']"                     , "['7', '9', '8', '5', '10']"              , ['4'] , ['6']
 231, 6 finished I/O → ready queue , io_to_ready ,       6, IO0   , "['3', '1', '6']"                , "['7', '9', '8', '5', '10']"              , ['4'] , [None]
 231, 7 dispatched to IO0          , dispatch_io ,       7, IO0   , "['3', '1', '6']"                , "['9', '8', '5', '10']"                   , ['4'] , ['7']
 234, 4 finished CPU → ready queue , cpu_to_ready,       4, CPU0  , "['3', '1', '6', '4']"           , "['9', '8', '5', '10']"                   , [None], ['7']
 234, 3 dispatched to CPU0         , dispatch_cpu,       3, CPU0  , "['1', '6', '4']"                , "['9', '8', '5', '10']"                   , ['3'] , ['7']
 236, 7 finished I/O → ready queue , io_to_ready ,       7, IO0   , "['1', '6', '4', '7']"           , "['9', '8', '5', '10']"                   , ['3'] , [None]
 236, 9 dispatched to IO0          , dispatch_io ,       9, IO0   , "['1', '6', '4', '7']"           , "['8', '5', '10']"                        , ['3'] , ['9']
 237, 3 finished CPU → wait queue  , cpu_to_io   ,       3, CPU0  , "['1', '6', '4', '7']"           , "['8', '5', '10', '3']"                   , [None], ['9']
 237, 1 dispatched to CPU0         , dispatch_cpu,       1, CPU0  , "['6', '4', '7']"                , "['8', '5', '10', '3']"                   , ['1'] , ['9']
 246, 1 finished all bursts        , finished    ,       1, CPU0  , "['6', '4', '7']"                , "['8', '5', '10', '3']"                   , [None], ['9']
 246, 6 dispatched to CPU0         , dispatch_cpu,       6, CPU0  , "['4', '7']"                     , "['8', '5', '10', '3']"                   , ['6'] , ['9']
 249, 6 finished CPU → wait queue  , cpu_to_io   ,       6, CPU0  , "['4', '7']"                     , "['8', '5', '10', '3', '6']"              , [None], ['9']
 249, 4 dispatched to CPU0         , dispatch_cpu,       4, CPU0  , ['7']                            , "['8', '5', '10', '3', '6']"              , ['4'] , ['9']
 256, 9 finished I/O → ready queue , io_to_ready ,       9, IO0   , "['7', '9']"                     , "['8', '5', '10', '3', '6']"              , ['4'] , [None]
 256, 8 dispatched to IO0          , dispatch_io ,       8, IO0   , "['7', '9']"                     , "['5', '10', '3', '6']"                   , ['4'] , ['8']
 257, 4 finished CPU → wait queue  , cpu_to_io   ,       4, CPU0  , "['7', '9']"                     , "['5', '10', '3', '6', '4']"              , [None], ['8']
 257, 7 dispatched to CPU0         , dispatch_cpu,       7, CPU0  , ['9']                            , "['5', '10', '3', '6', '4']"              , ['7'] , ['8']
 260, 8 finished I/O → ready queue , io_to_ready ,       8, IO0   , "['9', '8']"                     , "['5', '10', '3', '6', '4']"              , ['7'] , [None]
 260, 5 dispatched to IO0          , dispatch_io ,       5, IO0   , "['9', '8']"                     , "['10', '3', '6', '4']"                   , ['7'] , ['5']
 261, 7 finished CPU → wait queue  , cpu_to_io   ,       7, CPU0  , "['9', '8']"                     , "['10', '3', '6', '4', '7']"              , [None], ['5']
 261, 9 dispatched to CPU0         , dispatch_cpu,       9, CPU0  , ['8']                            , "['10', '3', '6', '4', '7']"              , ['9'] , ['5']
 265, 5 finished I/O → ready queue , io_to_ready ,       5, IO0   , "['8', '5']"                     , "['10', '3', '6', '4', '7']"              , ['9'] , [None]
 265, 10 dispatched to IO0         , dispatch_io ,      10, IO0   , "['8', '5']"                     , "['3', '6', '4', '7']"                    , ['9'] , ['10']
 269, 9 finished CPU → ready queue , cpu_to_ready,       9, CPU0  , "['8', '5', '9']"                , "['3', '6', '4', '7']"                    , [None], ['10']
 269, 8 dispatched to CPU0         , dispatch_cpu,       8, CPU0  , "['5', '9']"                     , "['3', '6', '4', '7']"                    , ['8'] , ['10']
 272, 8 finished CPU → ready queue , cpu_to_ready,       8, CPU0  , "['5', '9', '8']"                , "['3', '6', '4', '7']"                    , [None], ['10']
 272, 5 dispatched to CPU0         , dispatch_cpu,       5, CPU0  , "['9', '8']"                     , "['3', '6', '4', '7']"                    , ['5'] , ['10']
 273, 5 finished all bursts        , finished    ,       5, CPU0  , "['9', '8']"                     , "['3', '6', '4', '7']"                    , [None], ['10']
 273, 9 dispatched to CPU0         , dispatch_cpu,       9, CPU0  , ['8']                            , "['3', '6', '4', '7']"                    , ['9'] , ['10']
 279, 9 finished CPU → wait queue  , cpu_to_io   ,       9, CPU0  , ['8']                            , "['3', '6', '4', '7', '9']"               , [None], ['10']
 279, 8 dispatched to CPU0         , dispatch_cpu,       8, CPU0  , []                               , "['3', '6', '4', '7', '9']"               , ['8'] , ['10']
 283, 8 finished CPU → wait queue  , cpu_to_io   ,       8, CPU0  , []                               , "['3', '6', '4', '7', '9', '8']"          , [None], ['10']
 285, 10 finished I/O → ready queue, io_to_ready ,      10, IO0   , ['10']                           , "['3', '6', '4', '7', '9', '8']"          , [None], [None]
 285, 10 dispatched to CPU0        , dispatch_cpu,      10, CPU0  , []                               , "['3', '6', '4', '7', '9', '8']"          , ['10'], [None]
 285, 3 dispatched to IO0          , dispatch_io ,       3, IO0   , []                               , "['6', '4', '7', '9', '8']"               , ['10'], ['3']
 287, 10 finished CPU → ready queue, cpu_to_ready,      10, CPU0  , ['10']                           , "['6', '4', '7', '9', '8']"               , [None], ['3']
 287, 10 dispatched to CPU0        , dispatch_cpu,      10, CPU0  , []                               , "['6', '4', '7', '9', '8']"               , ['10'], ['3']
 292, 10 finished CPU → wait queue , cpu_to_io   ,      10, CPU0  , []                               , "['6', '4', '7', '9', '8', '10']"         , [None], ['3']
 310, 3 finished I/O → ready queue , io_to_ready ,       3, IO0   , ['3']                            , "['6', '4', '7', '9', '8', '10']"         , [None], [None]
 310, 3 dispatched to CPU0         , dispatch_cpu,       3, CPU0  , []                               , "['6', '4', '7', '9', '8', '10']"         , ['3'] , [None]
 310, 6 dispatched to IO0          , dispatch_io ,       6, IO0   , []                               , "['4', '7', '9', '8', '10']"              , ['3'] , ['6']
 312, 6 finished I/O → ready queue , io_to_ready ,       6, IO0   , ['6']                            , "['4', '7', '9', '8', '10']"              , ['3'] , [None]
 312, 4 dispatched to IO0          , dispatch_io ,       4, IO0   , ['6']                            , "['7', '9', '8', '10']"                   , ['3'] , ['4']
 315, 3 finished all bursts        , finished    ,       3, CPU0  , ['6']                            , "['7', '9', '8', '10']"                   , [None], ['4']
 315, 6 dispatched to CPU0         , dispatch_cpu,       6, CPU0  , []                               , "['7', '9', '8', '10']"                   , ['6'] , ['4']
 319, 6 finished CPU → wait queue  , cpu_to_io   ,       6, CPU0  , []                               , "['7', '9', '8', '10', '6']"              , [None], ['4']
 336, 4 finished I/O → ready queue , io_to_ready ,       4, IO0   , ['4']                            , "['7', '9', '8', '10', '6']"              , [None], [None]
 336, 4 dispatched to CPU0         , dispatch_cpu,       4, CPU0  , []                               , "['7', '9', '8', '10', '6']"              , ['4'] , [None]
 336, 7 dispatched to IO0          , dispatch_io ,       7, IO0   , []                               , "['9', '8', '10', '6']"                   , ['4'] , ['7']
 340, 7 finished I/O → ready queue , io_to_ready ,       7, IO0   , ['7']                            , "['9', '8', '10', '6']"                   , ['4'] , [None]
 340, 9 dispatched to IO0          , dispatch_io ,       9, IO0   , ['7']                            , "['8', '10', '6']"                        , ['4'] , ['9']
 345, 4 finished CPU → ready queue , cpu_to_ready,       4, CPU0  , "['7', '4']"                     , "['8', '10', '6']"                        , [None], ['9']
 345, 7 dispatched to CPU0         , dispatch_cpu,       7, CPU0  , ['4']                            , "['8', '10', '6']"                        , ['7'] , ['9']
 348, 7 finished CPU → wait queue  , cpu_to_io   ,       7, CPU0  , ['4']                            , "['8', '10', '6', '7']"                   , [None], ['9']
 348, 4 dispatched to CPU0         , dispatch_cpu,       4, CPU0  , []                               , "['8', '10', '6', '7']"                   , ['4'] , ['9']
 351, 9 finished I/O → ready queue , io_to_ready ,       9, IO0   , ['9']                            , "['8', '10', '6', '7']"                   , ['4'] , [None]
 351, 8 dispatched to IO0          , dispatch_io ,       8, IO0   , ['9']                            , "['10', '6', '7']"                        , ['4'] , ['8']
 355, 8 finished I/O → ready queue , io_to_ready ,       8, IO0   , "['9', '8']"                     , "['10', '6', '7']"                        , ['4'] , [None]
 355, 10 dispatched to IO0         , dispatch_io ,      10, IO0   , "['9', '8']"                     , "['6', '7']"                              , ['4'] , ['10']
 359, 4 finished CPU → ready queue , cpu_to_ready,       4, CPU0  , "['9', '8', '4']"                , "['6', '7']"                              , [None], ['10']
 359, 9 dispatched to CPU0         , dispatch_cpu,       9, CPU0  , "['8', '4']"                     , "['6', '7']"                              , ['9'] , ['10']
 360, 9 finished all bursts        , finished    ,       9, CPU0  , "['8', '4']"                     , "['6', '7']"                              , [None], ['10']
 360, 8 dispatched to CPU0         , dispatch_cpu,       8, CPU0  , ['4']                            , "['6', '7']"                              , ['8'] , ['10']
 364, 8 finished CPU → wait queue  , cpu_to_io   ,       8, CPU0  , ['4']                            , "['6', '7', '8']"                         , [None], ['10']
 364, 4 dispatched to CPU0         , dispatch_cpu,       4, CPU0  , []                               , "['6', '7', '8']"                         , ['4'] , ['10']
 367, 4 finished all bursts        , finished    ,       4, CPU0  , []                               , "['6', '7', '8']"                         , [None], ['10']
 373, 10 finished I/O → ready queue, io_to_ready ,      10, IO0   , ['10']                           , "['6', '7', '8']"                         , [None], [None]
 373, 10 dispatched to CPU0        , dispatch_cpu,      10, CPU0  , []                               , "['6', '7', '8']"                         , ['10'], [None]
 373, 6 dispatched to IO0          , dispatch_io ,       6, IO0   , []                               , "['7', '8']"                              , ['10'], ['6']
 376, 10 finished CPU → wait queue , cpu_to_io   ,      10, CPU0  , []                               , "['7', '8', '10']"                        , [None], ['6']
 379, 6 finished I/O → ready queue , io_to_ready ,       6, IO0   , ['6']                            , "['7', '8', '10']"                        , [None], [None]
 379, 6 dispatched to CPU0         , dispatch_cpu,       6, CPU0  , []                               , "['7', '8', '10']"                        , ['6'] , [None]
 379, 7 dispatched to IO0          , dispatch_io ,       7, IO0   , []                               , "['8', '10']"                             , ['6'] , ['7']
 380, 6 finished CPU → wait queue  , cpu_to_io   ,       6, CPU0  , []                               , "['8', '10', '6']"                        , [None], ['7']
 386, 7 finished I/O → ready queue , io_to_ready ,       7, IO0   , ['7']                            , "['8', '10', '6']"                        , [None], [None]
 386, 7 dispatched to CPU0         , dispatch_cpu,       7, CPU0  , []                               , "['8', '10', '6']"                        , ['7'] , [None]
 386, 8 dispatched to IO0          , dispatch_io ,       8, IO0   , []                               , "['10', '6']"                             , ['7'] , ['8']
